PMID,Treatment,Diagnosis,Prevention,Mechanism,Transmission,Epidemic Forecasting,Case Report
32660684,0,1,0,0,0,0,0
32342112,0,0,1,0,0,0,0
32727876,0,0,0,1,0,0,0
32590326,1,0,0,1,0,0,0
32451808,0,1,0,0,0,0,0
32324622,0,0,1,0,0,0,0
32495226,1,0,0,0,0,0,0
32870512,1,0,0,0,0,0,0
32618677,0,0,1,0,0,0,0
32445581,0,0,1,0,0,0,0
32757500,1,0,0,0,0,0,0
32618600,0,0,1,0,0,0,0
32493459,1,0,0,0,0,0,0
33020224,0,0,1,0,0,0,0
32731281,1,0,0,1,0,0,0
32674450,1,1,0,0,0,0,0
32243945,1,0,0,0,0,0,0
33030209,0,0,1,0,0,0,0
32494532,0,0,0,0,0,0,1
33026951,0,0,1,0,0,0,0
32574296,0,0,1,0,0,0,0
32436748,0,0,1,0,0,0,0
33065096,1,0,0,0,0,0,0
32908341,0,0,1,0,0,0,0
32739342,1,0,0,0,0,0,0
32945791,0,0,1,0,0,0,0
32286155,0,0,0,0,0,0,1
32346392,0,0,1,0,0,0,0
32714714,0,1,1,0,0,0,0
32506198,0,0,1,0,0,0,0
32783916,1,0,0,1,0,0,0
32832913,1,0,0,1,0,0,0
32433343,0,0,1,0,0,0,0
32931598,0,0,1,0,0,0,0
32595070,0,0,1,0,0,0,0
32259197,0,0,1,0,0,0,0
32501535,0,1,0,1,0,0,0
32922856,0,0,0,0,0,0,1
32298218,1,0,0,1,0,0,0
32916311,1,0,0,1,0,0,0
33038433,1,1,0,1,0,0,0
32936438,1,0,0,0,0,0,0
32480420,0,0,1,0,0,0,0
32713377,0,0,1,0,0,0,0
32470515,1,0,0,0,0,0,0
33031080,1,0,0,1,0,0,0
32904487,0,0,1,0,0,0,0
33006644,1,1,0,0,0,0,0
32575786,1,1,0,0,0,0,0
32795898,1,0,0,0,0,0,0
32889972,0,1,0,0,0,0,0
32898760,0,0,1,0,0,0,0
32174128,0,1,0,1,0,0,0
33007173,1,1,0,0,0,0,0
32685042,0,0,1,0,0,0,0
32626934,0,0,1,0,0,0,0
32699345,1,0,0,1,0,0,0
32220177,1,1,1,0,0,0,0
33000727,0,1,0,0,0,0,0
32485101,1,0,0,1,0,0,0
32566233,0,0,1,0,0,1,0
32181874,0,0,1,0,0,0,0
32587149,0,0,1,0,0,0,0
32920751,1,1,0,0,0,0,0
33078063,0,0,1,0,0,1,0
32360231,1,0,0,1,0,0,0
32563581,0,0,1,0,0,0,0
32812340,1,0,0,1,0,0,0
32368894,0,0,1,0,0,0,0
32794128,0,0,1,0,0,0,0
32526507,1,0,0,0,0,0,0
32605683,1,0,0,0,0,0,0
32752043,0,1,0,0,0,0,0
32928837,0,0,0,0,0,0,1
32976572,0,0,0,1,0,0,0
32375887,1,0,1,0,0,0,0
33032369,0,0,1,0,0,0,0
32763889,0,0,1,0,0,0,0
32774170,1,0,0,1,0,0,0
33045980,1,0,0,0,0,0,0
32232980,0,1,0,0,1,0,0
32843359,0,1,1,0,0,0,0
32978358,0,0,1,0,0,0,0
32807416,0,0,0,0,0,0,1
32844915,0,0,1,0,0,0,0
32607420,0,0,1,0,0,0,0
32653518,1,0,0,1,0,0,0
32837995,0,0,1,0,0,0,0
32583852,0,1,0,0,0,0,0
32578289,0,0,0,0,0,0,1
32818500,0,0,1,0,0,0,0
32867328,0,1,0,0,0,0,0
32804502,1,0,0,0,0,0,0
32427393,1,1,0,1,0,0,0
32581299,0,0,1,0,0,0,0
32802573,0,0,1,0,0,0,0
33012891,1,0,0,1,0,0,0
32530587,0,0,0,0,0,1,0
33011971,0,0,1,0,0,0,0
33031941,0,1,0,0,0,0,0
32835131,0,0,0,0,0,0,1
32329419,1,0,0,1,0,0,0
32838294,1,1,0,0,0,0,0
32871294,0,1,0,0,0,0,0
33017527,1,0,1,0,0,0,0
32285862,0,0,1,0,0,0,0
32511042,0,0,1,0,0,0,0
32968487,1,0,0,0,0,0,0
32878025,0,1,1,0,0,0,0
32672789,0,1,1,0,0,0,0
32690999,1,0,1,0,0,0,0
32834575,0,0,1,0,1,1,0
32120913,0,1,0,0,0,0,0
32343162,1,0,0,0,0,0,0
32735549,1,1,0,0,0,0,0
32537481,1,0,0,1,0,0,0
32670259,0,0,0,1,0,0,0
32689937,1,0,0,0,0,0,0
32838394,1,0,0,0,0,0,0
32882738,0,0,1,0,0,0,0
32910318,1,0,0,0,0,0,0
32762158,1,1,0,1,0,0,0
32486229,1,0,0,1,0,0,0
32349772,1,1,0,0,1,0,0
32861267,0,0,1,0,0,0,0
33014930,0,0,0,0,0,0,1
33047816,0,0,1,0,0,0,0
32943396,1,1,0,0,0,0,0
32793519,0,0,1,0,0,0,0
32427528,0,0,1,0,0,0,0
32401064,0,1,0,0,0,0,0
33042532,0,0,1,0,0,0,0
32835412,0,0,0,1,0,0,0
32332765,1,0,0,1,0,0,0
32354653,0,0,1,0,0,0,0
32439956,0,0,1,0,0,0,0
32886737,0,1,0,0,1,0,0
32933166,1,0,0,1,0,0,0
32538831,1,0,1,0,0,0,0
33051387,0,0,1,0,0,0,0
32656628,0,0,1,0,0,0,0
33003692,1,1,0,0,0,0,0
32909925,1,0,0,1,0,0,0
32488616,0,0,0,1,0,0,0
32512244,0,0,1,0,0,0,0
32344444,0,0,1,0,0,0,0
32143519,0,0,1,0,0,0,0
32841948,1,1,0,1,0,0,0
32834063,1,0,0,0,0,0,0
32736596,1,0,0,0,0,0,0
32470131,0,0,1,0,0,0,0
32212103,0,0,1,0,0,0,0
32004165,0,0,0,1,0,0,0
33070919,0,0,0,0,0,0,1
32766458,0,0,1,0,0,0,0
32369030,0,0,1,0,0,0,0
32370269,0,0,0,1,0,0,0
32346544,0,0,1,0,0,0,0
32329978,1,0,0,0,0,0,0
32838392,0,0,1,0,0,0,0
32692690,0,0,1,0,0,0,0
32971153,1,1,0,0,0,0,0
32837688,0,0,1,0,0,0,0
33078089,0,0,1,0,0,0,0
32968624,1,1,0,0,0,0,0
32646770,1,1,0,0,0,0,0
33054264,0,0,1,0,0,0,0
32931823,0,0,0,0,0,0,1
32684227,1,0,1,0,0,0,0
32324530,0,0,1,0,1,0,0
32794348,1,1,0,1,0,0,0
32875426,1,0,0,0,0,0,0
32834766,1,0,0,0,0,0,0
32877493,0,0,1,0,0,0,0
32901214,1,0,0,0,0,0,0
32228738,0,1,1,0,0,0,0
32543978,1,0,0,1,0,0,0
32491091,0,0,1,0,0,0,0
33067078,1,0,1,0,0,0,0
32244425,0,0,1,0,0,1,0
32863400,1,0,0,0,0,0,0
32585074,0,1,0,0,0,0,0
32849110,0,0,1,0,0,0,0
32682354,0,0,1,0,0,0,0
32810602,1,1,0,1,0,0,0
33072098,0,0,0,1,0,0,0
32452979,1,0,0,1,0,0,0
32460208,1,0,0,1,0,0,0
33037698,1,0,0,0,0,0,0
32834898,0,0,1,0,0,0,0
32941419,0,0,0,1,0,0,0
32306860,1,0,0,1,0,0,0
32247926,0,1,0,0,0,0,0
32469614,0,0,0,0,0,0,1
32954212,0,0,0,0,0,0,1
32227511,0,0,0,0,0,0,1
32489666,0,0,0,0,0,0,1
32257773,0,0,0,0,1,0,0
33025502,1,1,0,0,0,0,0
32992282,1,0,0,1,0,0,0
32952537,0,0,1,0,0,1,0
32957380,1,0,0,0,0,0,0
32845580,1,0,0,1,0,0,0
32306854,0,0,0,1,0,0,0
32852419,0,1,0,0,0,0,0
32837147,0,0,1,0,0,0,0
32314868,1,0,0,0,0,0,0
32220650,0,1,0,1,1,0,0
32448759,0,0,1,0,0,0,0
32437675,0,0,0,0,0,0,1
32804145,0,0,1,0,0,0,0
32547323,1,1,0,0,0,0,0
32268633,0,0,1,0,0,0,0
32722979,1,0,0,1,0,0,0
32738229,0,0,1,0,0,0,0
32962996,1,0,0,0,0,0,0
32785056,0,0,1,0,0,0,0
32875524,0,1,0,0,0,0,0
32843984,0,1,0,0,0,0,0
32893646,0,0,1,0,0,0,0
32832306,0,0,0,0,0,0,1
32418146,0,0,1,0,0,0,0
32895964,0,1,0,0,0,0,0
32724658,0,0,1,0,0,0,0
32554288,0,0,1,0,0,0,0
32178954,0,0,1,0,0,0,0
33032962,0,0,1,0,0,0,0
32441232,0,0,1,0,0,0,0
32825060,0,1,0,0,0,0,0
32838559,0,0,1,0,0,0,0
32156648,0,0,0,1,0,0,0
32162699,0,0,0,0,0,0,1
32611465,0,0,1,0,0,0,0
32440386,0,0,1,0,0,0,0
32609763,0,0,1,0,0,0,0
32836539,0,0,1,0,0,0,0
32594142,1,0,0,0,0,0,0
32835209,0,0,1,0,0,1,0
32909226,0,0,1,0,0,0,0
33002209,0,1,0,1,0,0,0
33029105,1,0,0,1,0,0,0
32921811,0,0,1,0,1,0,0
32643811,0,0,1,0,0,0,0
32837573,0,0,1,0,0,0,0
32324284,0,0,0,0,0,0,1
33041712,1,1,0,0,0,0,0
32974120,0,0,1,0,0,0,0
32765013,1,0,0,1,1,0,0
32291377,0,0,1,0,0,0,0
32999893,1,1,0,0,0,0,0
33028754,0,1,0,0,0,0,0
32635605,0,0,1,0,0,0,0
32503800,1,0,1,0,0,0,0
32710997,0,0,1,0,0,0,0
33041409,0,1,0,0,0,0,0
32532430,0,0,1,0,0,0,0
32701558,0,0,1,0,0,0,0
32493739,1,1,0,0,0,0,0
33026198,0,1,0,0,0,0,0
32470148,1,1,0,0,0,0,0
32536734,1,0,0,0,0,1,0
32525587,1,0,0,0,0,0,0
32685191,1,0,0,1,0,0,0
32584166,0,0,0,0,0,0,1
32170560,0,0,0,1,0,0,0
32538816,0,0,1,0,0,0,0
32917290,0,0,1,0,0,1,0
32837893,1,0,0,0,0,0,0
32549075,0,0,1,0,0,0,0
32834269,0,0,1,0,0,0,0
32882184,0,1,0,0,0,0,0
32926675,0,0,0,0,0,0,1
32336803,0,0,0,0,0,1,0
32283156,0,0,0,0,0,0,1
32386263,0,0,1,0,0,0,0
32458182,0,0,1,0,0,0,0
32330293,0,0,0,0,0,0,1
32691236,1,1,0,0,0,0,0
32952971,0,0,0,0,0,0,1
32693423,0,0,1,0,0,0,0
32885319,0,0,1,0,0,0,0
32857454,1,0,0,0,0,0,0
32891778,0,0,1,0,0,0,0
32912768,0,0,1,0,0,0,0
32460086,1,1,0,0,0,0,0
32941409,0,0,1,0,0,0,0
32552044,1,0,0,0,0,0,0
32446798,1,1,0,0,0,0,0
33015545,0,0,1,0,1,0,0
32986683,0,1,1,0,0,0,0
32833660,0,0,1,0,0,0,0
32363011,0,1,0,0,0,0,0
32320359,0,0,1,0,0,0,0
33069626,1,0,0,0,0,0,0
32586897,0,0,0,0,0,0,1
33017762,1,0,0,0,0,0,0
32958227,0,0,1,0,0,0,0
32861186,0,0,1,0,1,0,0
32928319,1,1,0,0,0,0,0
32552642,1,0,0,1,0,0,0
32739776,0,0,1,0,0,0,0
32986242,0,1,1,0,0,0,0
32712106,1,0,0,1,0,0,0
32760172,0,1,0,0,0,0,0
32726240,0,1,0,0,0,0,0
32834308,0,0,1,0,0,0,0
32419876,1,1,0,0,0,0,0
32718086,1,0,0,1,0,0,0
32432483,0,0,0,1,0,0,0
32430637,0,0,0,0,0,0,1
32530131,0,1,0,0,0,0,0
32623357,1,0,0,1,0,0,0
32470577,1,0,0,1,0,0,0
32525650,1,0,0,1,0,0,0
32868989,0,0,0,0,0,0,1
32537930,0,0,1,0,0,0,0
32349928,0,0,1,0,0,0,0
32371479,1,0,0,1,0,0,0
32362799,0,0,1,0,0,0,0
32572338,0,0,1,0,0,0,0
32988602,1,1,0,0,0,0,0
32238613,0,0,1,0,0,0,0
33072335,1,0,0,0,0,0,0
32681497,1,0,0,1,0,0,0
32974328,1,0,0,0,0,0,0
32796445,0,0,1,0,0,0,0
32250959,0,0,1,0,0,0,0
32834517,0,0,1,0,0,1,0
32844798,0,1,0,0,0,0,0
32996784,1,0,0,1,0,0,0
32930963,1,1,0,0,0,0,0
32270359,0,0,1,0,0,0,0
32918606,0,0,1,0,0,0,0
32675132,0,0,0,0,0,0,1
32719001,0,1,0,0,0,0,0
32909852,0,0,1,0,0,0,0
32598342,0,0,1,0,0,1,0
32377571,0,0,1,0,0,0,0
32516733,1,0,0,1,0,0,0
32414716,0,0,1,0,0,0,0
32584762,1,0,0,1,0,0,0
33071085,1,1,0,0,0,0,0
32864241,0,0,0,0,0,0,1
32932918,0,0,1,0,0,0,0
32819125,0,1,1,0,0,0,0
32952303,0,0,1,0,0,0,0
32963413,1,0,0,1,0,0,0
32575350,1,0,0,0,0,0,0
32920648,0,0,0,0,0,0,1
32550745,0,0,1,0,0,0,0
33041095,0,1,0,0,0,0,0
32601037,0,0,1,0,0,0,0
32908842,0,0,0,0,0,0,1
32939458,0,0,1,0,0,0,0
32904917,0,0,1,0,0,0,0
32569892,0,0,1,0,0,0,0
32703927,0,0,0,0,0,0,1
32855361,1,1,0,0,0,0,0
32730103,1,0,0,0,0,0,0
32660281,0,1,1,0,0,0,0
32903555,1,0,0,0,0,0,0
32936491,1,1,0,0,0,0,0
32418794,1,0,0,0,0,0,0
32501355,0,0,1,0,1,0,0
32710693,1,0,0,1,0,0,0
32565364,0,0,1,0,0,0,0
32462689,0,1,0,1,0,0,0
32479985,1,1,0,1,0,0,0
32908214,1,0,0,1,0,0,0
32407467,1,0,0,1,0,0,0
32815846,1,1,1,0,0,0,0
32861884,0,1,0,0,0,0,0
32561682,0,0,0,0,0,0,1
32494800,0,0,0,0,0,0,1
33031726,0,0,1,0,0,0,0
32298018,0,0,1,0,0,0,0
32418307,0,1,0,0,0,0,0
32849833,0,0,0,1,1,0,0
32283143,1,0,0,0,0,0,0
32819226,1,0,0,1,0,0,0
32746940,1,1,0,0,0,0,0
32766883,1,0,0,0,0,0,0
32994803,1,0,0,0,0,0,0
32840843,0,0,1,0,0,0,0
32759007,1,0,0,1,0,0,0
32835041,0,0,1,0,0,0,0
32324951,1,0,0,0,0,0,0
32363221,1,1,1,1,0,0,0
32931782,1,0,0,0,0,0,0
32619959,0,1,0,0,0,0,0
32862098,1,1,0,0,0,0,0
32632379,0,0,1,0,0,0,0
32488422,0,0,1,0,0,0,0
32671665,0,0,1,0,0,0,0
32995261,0,0,0,0,0,0,1
32786120,0,0,1,0,0,0,0
32532941,0,0,1,0,0,0,0
32860682,1,1,0,0,0,0,0
33024391,0,0,1,0,0,0,0
32435791,1,0,0,0,0,0,0
32986804,0,0,1,0,0,0,0
32944885,0,0,1,0,0,0,0
32773807,0,0,1,0,0,0,0
33008327,1,0,0,0,0,0,0
32591652,0,0,1,0,0,0,0
32501150,0,0,1,0,0,0,0
32779820,1,1,0,0,0,0,0
32808941,0,0,0,0,0,0,1
32417701,0,0,1,0,0,0,0
32498096,0,0,0,0,0,0,1
32826924,1,0,0,0,0,0,0
32948252,1,0,0,1,0,0,0
32405421,1,0,0,0,0,0,0
32604585,0,1,1,0,0,0,0
32422427,0,0,1,0,0,0,0
32314804,0,0,0,0,0,1,0
32517803,0,0,1,0,0,0,0
32294179,1,0,0,1,0,0,0
32680882,1,0,0,1,0,0,0
32275287,0,0,1,0,0,1,0
32941437,1,0,0,0,0,0,0
32679766,1,1,0,0,0,0,0
32933530,1,1,0,0,0,0,0
33060148,0,0,1,0,0,0,0
32311650,0,1,0,0,0,0,0
32835274,0,0,0,0,0,0,1
32303365,1,0,0,0,0,0,0
32673131,0,0,1,0,0,0,0
32706395,0,0,0,0,0,0,1
32795835,1,0,0,1,0,0,0
32802325,1,0,0,1,0,0,0
32708803,0,1,0,0,0,0,0
32380210,0,1,0,0,0,0,0
32597046,1,1,0,0,0,0,0
32437124,0,1,0,0,0,0,0
33015554,0,1,0,0,0,0,0
32677329,1,1,0,0,0,0,0
32564153,0,0,0,0,0,0,1
32340018,0,0,0,0,0,0,1
32914143,0,0,0,0,0,1,0
32467290,0,0,1,0,0,0,0
32511171,0,0,1,0,0,0,0
33009401,1,0,0,1,0,0,0
32777537,1,0,0,0,0,0,0
32334062,1,0,0,1,0,0,0
32842905,0,0,1,0,0,0,0
32534451,1,0,0,1,0,0,0
32587625,1,1,0,0,0,0,0
32374000,1,1,0,0,0,0,0
32538026,0,0,1,0,0,0,0
32469731,0,0,1,0,0,0,0
32613918,0,0,1,0,0,0,0
32221306,1,0,0,1,0,0,0
32315907,0,0,1,0,0,0,0
32985199,1,0,0,1,0,0,0
32595349,1,1,1,0,0,0,0
32837536,1,0,0,1,0,0,0
33045283,0,1,0,0,0,0,0
32870754,0,0,1,0,0,0,0
32881116,0,0,1,0,0,0,0
32419495,0,0,1,0,0,0,0
32881133,0,0,0,0,0,0,1
32572325,0,0,1,0,0,0,0
32571651,0,1,0,0,0,0,0
32782063,0,0,1,0,0,0,0
33022728,1,0,0,0,0,0,0
33020109,0,0,1,0,0,0,0
32341719,0,0,1,0,0,0,0
32734862,0,0,0,0,0,0,1
32654740,0,0,0,0,0,0,1
32784242,0,0,0,0,0,0,1
32345579,1,1,0,0,0,0,0
32518103,0,0,0,0,0,0,1
32606509,0,1,0,0,0,0,0
32880774,1,1,0,0,0,0,0
32405270,0,1,0,0,0,0,0
32781796,0,0,0,1,0,0,0
32574196,1,0,1,1,1,0,0
32862265,0,0,1,0,0,0,0
33006942,0,0,1,0,0,0,0
32749247,0,1,0,0,0,0,0
32356508,0,0,1,0,0,0,0
32268644,0,0,1,0,1,0,0
32363223,1,0,0,1,0,0,0
32626554,0,0,0,1,0,0,0
33071775,0,0,1,0,0,0,0
32837898,1,0,0,0,0,0,0
32894286,0,0,1,0,0,0,0
32420954,0,1,0,0,0,0,0
32683188,0,0,1,0,0,0,0
32349035,0,0,0,1,0,0,0
32776354,1,0,0,1,0,0,0
32525081,0,0,1,0,0,0,0
32703743,1,0,1,0,0,0,0
32395606,1,0,0,1,0,0,0
33026745,0,0,1,0,0,0,0
32700555,1,0,0,0,0,0,0
32484958,0,1,0,0,0,0,0
32623270,0,0,1,0,0,0,0
32838021,0,0,1,0,0,0,0
32658489,0,0,0,1,0,0,0
32780290,1,1,0,0,0,0,0
32444412,1,1,0,0,0,0,0
32682993,0,1,0,0,0,0,0
32591171,0,0,1,0,0,0,0
33068260,1,0,0,1,0,0,0
32812049,1,1,0,1,0,0,0
33006937,0,0,1,0,0,0,0
32433465,1,0,0,1,0,0,0
32872421,0,0,1,0,0,0,0
32310688,0,0,0,1,0,0,0
32657445,0,0,1,0,0,0,0
32863879,0,0,1,0,0,0,0
32541495,1,0,0,0,0,0,0
32756114,1,0,0,0,0,0,0
33063030,1,0,0,0,0,0,0
32433817,0,0,0,0,0,0,1
32815351,0,1,1,0,0,0,0
32989346,0,0,1,0,0,0,0
32835257,1,0,0,0,0,0,0
33034281,0,0,1,0,1,0,0
32358234,0,0,1,0,0,0,0
32265115,0,0,1,0,0,1,0
32592817,1,0,0,1,0,0,0
32550705,1,0,0,0,0,0,0
32385131,0,0,1,0,0,0,0
32776102,0,0,1,0,0,0,0
32928868,1,0,0,1,0,0,0
32640381,1,0,0,1,0,0,0
32665259,0,0,1,0,0,0,0
32460144,1,0,0,1,0,0,0
32808459,1,1,0,0,0,0,0
32836666,1,0,0,0,0,0,0
32109013,0,0,0,1,0,0,0
33054210,1,0,0,1,0,0,0
32503701,0,0,1,0,0,0,0
33049573,1,0,0,0,0,0,0
32877420,0,0,1,0,0,0,0
32561401,1,1,0,0,0,0,0
32429679,0,0,1,0,0,0,0
32554029,0,1,0,0,0,0,0
32785649,1,0,0,0,0,0,0
32390655,0,0,1,0,0,0,0
32671084,1,0,0,0,0,0,0
33017237,0,0,1,0,0,0,0
32546598,1,1,0,0,0,0,0
32893524,0,0,0,0,0,0,1
32405603,0,1,0,0,0,0,0
32800450,1,0,0,1,0,0,0
32738184,1,0,0,1,0,0,0
33074955,0,0,1,0,0,0,0
32711003,1,1,0,0,0,0,0
32463434,1,0,0,1,0,0,0
32138266,0,0,0,1,1,0,0
32265005,0,0,1,0,0,0,0
32404473,0,1,0,0,0,0,0
33074786,0,0,1,0,0,0,0
32406406,0,0,1,0,0,0,0
32825438,1,0,0,1,0,0,0
32756428,0,0,1,0,0,0,0
32730830,0,0,1,0,0,0,0
32433216,1,1,0,0,0,0,0
32780299,1,0,0,1,0,0,0
32053479,0,0,0,0,1,1,0
32600651,0,1,0,0,0,0,0
32386664,0,0,1,0,0,0,0
32763357,1,0,0,0,0,0,0
32451317,1,0,0,1,0,0,0
32379882,0,0,1,0,0,0,0
32439816,0,0,0,0,0,0,1
32881026,1,0,0,1,0,0,0
32967849,1,0,0,0,0,0,0
32566559,0,1,0,0,0,0,0
32791519,0,0,0,0,0,0,1
32685293,0,0,1,0,0,0,0
32834144,0,0,1,0,0,0,0
32575957,0,0,1,0,0,1,0
33048112,1,0,0,0,0,0,0
32371418,0,0,1,0,0,0,0
32330305,1,1,0,0,0,0,0
32841688,0,1,0,0,0,0,0
32363045,1,1,0,0,0,0,0
32904757,1,0,0,1,0,0,0
32997640,0,0,1,0,0,0,0
32916178,1,1,0,0,0,0,0
32276137,1,0,1,0,0,0,0
32527842,0,1,0,0,0,0,0
32024089,0,0,0,0,0,1,0
32941548,1,1,0,0,0,0,0
32342998,0,0,1,0,0,0,0
32323287,1,0,1,0,0,0,0
32661809,0,0,0,0,0,0,1
32402433,0,0,0,0,0,0,1
32387155,0,0,0,0,0,0,1
32339250,1,0,0,1,0,0,0
32707029,0,0,1,0,0,1,0
33777265,0,0,1,0,0,0,0
32678061,0,0,1,0,0,0,0
32731725,0,0,0,0,0,0,1
32929402,1,1,0,0,0,0,0
33075169,0,0,1,0,0,0,0
32829400,1,0,0,0,0,0,0
32771622,1,0,0,1,0,0,0
32641309,0,0,0,0,0,0,1
33045858,1,0,0,1,0,0,0
32487432,0,0,1,0,0,0,0
33071295,0,0,1,0,0,0,0
32530161,0,0,1,0,0,0,0
32770825,1,1,0,0,0,0,0
32964179,0,0,0,0,0,0,1
32716818,0,0,1,0,0,0,0
32840379,1,1,0,0,0,0,0
32742818,0,0,0,1,0,0,0
32723451,0,0,1,0,0,0,0
32413276,1,0,0,1,0,0,0
32978313,1,0,0,1,0,0,0
32825892,1,0,0,0,0,0,0
32684674,0,0,1,0,0,0,0
32691211,0,1,0,0,0,0,0
33036855,1,1,0,0,0,0,0
32447429,1,0,0,0,0,0,0
32568444,0,0,1,0,0,0,0
32837297,0,0,1,0,0,0,0
32522282,1,0,0,0,0,0,0
32957323,1,0,0,0,0,0,0
32548600,0,0,1,0,0,0,0
32381140,0,0,1,0,0,0,0
32529595,0,0,1,0,0,0,0
32587443,0,0,1,0,0,0,0
32792628,1,1,0,0,0,0,0
32723092,0,0,0,0,0,0,1
33009054,1,1,0,0,0,0,0
32682360,1,0,0,0,0,0,0
32986832,0,0,0,1,0,0,0
32369770,0,0,1,0,0,0,0
32779817,0,1,0,0,0,0,0
32978620,0,0,1,0,0,0,0
32968954,1,0,0,0,0,0,0
32823540,0,1,0,1,0,0,0
32493004,0,0,1,0,0,0,0
32935787,0,1,0,0,0,0,0
32616077,1,1,0,0,0,0,0
32371564,0,1,0,0,0,0,0
32631687,0,1,1,1,0,0,0
32708161,0,0,1,0,0,0,0
32751853,0,0,1,0,0,0,0
33034546,1,1,0,0,0,0,0
32283980,0,1,0,0,0,0,0
32524646,1,0,0,0,0,0,0
33070999,1,0,0,0,0,0,0
32742557,0,0,1,0,0,0,0
32730216,0,1,0,0,0,0,0
32897389,1,1,0,0,0,0,0
32932331,0,0,0,0,0,0,1
32536670,1,0,0,1,0,0,0
32234116,0,0,1,0,0,0,0
32695833,1,0,0,1,0,0,0
32834420,0,0,1,0,0,0,0
32611473,0,0,1,0,0,0,0
32142938,0,0,0,1,0,0,0
32742867,0,0,0,0,0,0,1
32762477,0,0,1,0,0,0,0
32748128,1,0,0,1,0,0,0
32909713,0,0,0,0,0,0,1
32683963,0,0,1,0,0,0,0
32518075,0,0,1,0,0,0,0
32977137,1,0,0,0,0,0,0
32858757,0,0,1,0,0,0,0
32598953,1,0,0,0,0,0,0
32665352,1,0,0,0,0,0,0
33080475,0,0,1,0,0,0,0
32847594,1,0,0,1,0,0,0
32419998,0,0,1,0,0,0,0
32127124,0,0,0,0,0,0,1
32583809,1,1,0,0,0,0,0
32839058,0,0,1,0,0,0,0
32023686,0,1,0,0,0,0,0
32633162,0,0,0,0,0,0,1
32429172,0,0,1,0,0,0,0
32981770,0,0,1,0,0,0,0
32415690,1,0,0,0,0,0,0
32813220,1,1,0,0,0,0,0
32752138,0,0,0,1,0,0,0
32983745,1,0,1,0,0,0,0
32376101,1,1,0,0,0,0,0
33057040,0,1,1,0,0,0,0
32392337,0,1,0,0,1,0,0
32913002,0,0,0,0,1,0,0
32788148,0,0,1,0,0,0,0
33046956,0,0,1,0,0,0,0
32801801,0,1,0,1,0,0,0
33032377,0,0,1,0,0,0,0
33028563,0,1,0,0,0,0,0
32446982,0,0,1,0,0,0,0
32591888,1,1,0,0,0,0,0
33063043,1,1,0,0,0,0,0
32386875,0,0,1,0,0,0,0
32701921,0,0,1,0,0,0,0
32386545,0,0,1,0,1,0,0
32834588,0,0,1,0,0,1,0
32941788,0,0,0,1,0,0,0
32773103,1,1,1,0,0,0,0
33059533,0,0,1,0,0,0,0
32436948,0,0,0,0,0,0,1
32407669,1,0,0,1,0,0,0
32814065,0,0,0,1,0,0,0
32873176,1,0,0,1,0,0,0
32854044,0,0,1,0,0,0,0
32830390,0,0,1,0,0,0,0
32711073,0,0,1,0,0,0,0
32589459,0,0,0,1,0,0,0
32837097,1,0,0,0,0,0,0
32826332,0,0,0,0,0,1,0
32496233,0,0,1,0,0,0,0
32953955,0,0,1,0,0,0,0
32469464,1,0,0,0,0,0,0
32965378,0,0,1,0,0,0,0
32197238,1,0,0,0,0,0,0
32961108,0,0,0,0,0,0,1
32632766,1,0,0,0,0,0,0
33045499,0,1,0,0,0,0,0
32727467,0,0,1,0,0,0,0
32982108,0,0,1,0,0,0,0
32427226,0,1,0,0,0,0,0
32604438,0,0,1,0,0,0,0
32950851,0,1,0,0,0,0,0
32657343,0,1,0,0,0,0,0
32221964,0,0,1,0,0,0,0
32933172,0,0,1,0,0,0,0
32681166,0,0,0,0,0,0,1
32250963,0,0,1,0,0,0,0
32719849,0,0,1,0,0,0,0
32578006,0,0,1,0,0,0,0
32740766,0,1,0,0,0,0,0
32720703,0,1,0,0,0,0,0
32982616,1,0,0,1,0,0,0
32250961,0,0,1,0,0,0,0
32243068,0,0,1,0,1,0,0
32297980,0,0,1,0,0,0,0
32326671,0,0,1,0,0,0,0
32857823,0,1,0,0,0,0,0
32356626,1,1,0,1,0,0,0
32425471,1,0,1,0,0,0,0
32768012,0,0,1,0,0,0,0
32555949,1,1,0,0,0,0,0
32730771,0,0,1,0,0,0,0
32679425,1,0,0,1,0,0,0
32997092,0,0,1,0,0,0,0
32950268,1,1,0,0,0,0,0
32991842,1,0,0,1,0,0,0
32965369,1,1,0,0,0,0,0
32835159,0,0,0,0,0,0,1
32418875,0,0,1,0,0,0,0
32568662,0,0,1,0,0,0,0
32909336,0,0,1,0,0,0,0
32051071,0,0,1,0,0,0,0
32226287,0,1,0,0,0,0,0
32463348,1,0,0,0,0,0,0
32619279,1,1,0,0,0,0,0
32690986,0,0,0,0,0,0,1
32516108,0,0,1,0,0,0,0
32604016,0,0,1,0,0,0,0
32544622,1,1,0,0,0,0,0
32837087,0,0,1,0,0,0,0
32391666,1,1,0,0,0,0,0
33056949,0,0,1,0,1,0,0
32786280,0,1,0,0,0,0,0
32381426,0,0,1,0,0,0,0
32988604,1,1,0,0,0,0,0
32218340,1,0,0,0,0,0,0
32447059,0,0,1,0,0,0,0
32723359,0,0,0,1,0,0,0
32268195,0,0,1,0,0,0,0
32928157,0,0,0,0,0,0,1
32820868,1,0,0,0,0,0,0
